0.5,0.9906213364595545,0.9797478028276653,0.5471698113207547,0.5127416843003718,0.963543140504777,0.5411387596201495
0.5,0.9898397811645174,0.9789835689721055,0.5272727272727272,0.5027270858189457,0.9623708075622213,0.5488530471250604
0.46551724137931033,0.9902305588120359,0.9786014520443256,0.5192307692307693,0.4807600417946037,0.9677877942623061,0.5521391886495776
0.5,0.9906213364595545,0.9797478028276653,0.5471698113207547,0.5127416843003718,0.9618654916387058,0.5251811020515242
0.4827586206896552,0.9921844470496287,0.980894153611005,0.5833333333333334,0.5210603441779662,0.9628289606662086,0.5575294468522318
# Above is  record CDP
0.4896551724137931,0.990699491989058,0.9795949560565533,0.5448352904956679,0.5060061680784518,0.9636792389268438,0.5449683088597086
# ----------Above is AVG -------CDP
0.5561450044208665,0.9949981152318265,0.9879181228157763,0.6457905544147844,0.5932291742956773,0.9676198930095702,0.5797323911798684
0.5464190981432361,0.9948386348479137,0.9876043078239783,0.6344969199178645,0.5825889257690947,0.9673088928010573,0.577656051734695
0.537577365163572,0.995317075999652,0.9879323871335853,0.6530612244897959,0.5865012114383344,0.9669885155407936,0.5843620376681716
0.5517241379310345,0.99514309739902,0.9879894444048214,0.6506777893639207,0.5931480109790191,0.968552271916708,0.5761464076198262
0.5543766578249337,0.994896627714791,0.9877897439554953,0.6404494382022472,0.5897262051771563,0.9672741278463773,0.5690433197271638
# Above is  record ADP
0.5492484526967285,0.9950387102386407,0.9878468012267314,0.6448951852777226,0.5890387055318564,0.9675487402229013,0.577388041585945
# ----------Above is AVG -------ADP
