0.4444444444444444,0.9873417721518988,0.9723076923076923,0.5,0.4572555086053795,0.9163150492264416,0.5252960636158888
0.5555555555555556,0.9873417721518988,0.9753846153846154,0.5555555555555556,0.5428973277074542,0.9047116736990155,0.5423460755409991
0.5555555555555556,0.9936708860759493,0.9815384615384616,0.7142857142857143,0.6208027806522723,0.8769338959212376,0.5556204671891681
0.5555555555555556,0.9810126582278481,0.9692307692307692,0.45454545454545453,0.486887439516535,0.8931082981715893,0.5520055523494843
0.5555555555555556,0.9841772151898734,0.9723076923076923,0.5,0.5128475757015248,0.8741209563994374,0.5270948480563108
# Above is  record GMP
0.5333333333333334,0.9867088607594937,0.9741538461538461,0.5448773448773448,0.5241381264366332,0.8930379746835444,0.5404726013503702
# ----------Above is AVG -------GMP
0.4989308624376336,0.994493692667355,0.986377961947006,0.6013745704467354,0.5409512109351254,0.9592656647550919,0.5339908823258268
0.48823948681397006,0.9945411608340157,0.9862495622738415,0.5982532751091703,0.5335954551592683,0.9579145940260939,0.5292704406887775
0.4746970776906629,0.994695432375663,0.986179526088479,0.5983827493261455,0.5261037435468685,0.956637770547087,0.5223323735151897
0.4946543121881682,0.9944580915423594,0.9862729076689623,0.5977605512489234,0.5369065315229019,0.9612673970048415,0.5362582035669943
0.4903777619387028,0.9945292937923506,0.9862729076689623,0.598781549173194,0.5350246328677503,0.9590541387551182,0.5233275961462109
# Above is  record ATP
0.4893799002138275,0.9945435342423486,0.9862705731294502,0.5989105390608337,0.5345163148063828,0.9588279130176467,0.5290358992485998
# ----------Above is AVG -------ATP
